token	company	director	label
.	AMAZON.COM INC	5.0	O
			
Ms.	AMAZON.COM INC	5.0	O
Nooyi	AMAZON.COM INC	5.0	B-PERSON
s	AMAZON.COM INC	5.0	O
individual	AMAZON.COM INC	5.0	O
qualifications	AMAZON.COM INC	5.0	O
and	AMAZON.COM INC	5.0	O
skills	AMAZON.COM INC	5.0	O
as	AMAZON.COM INC	5.0	O
a	AMAZON.COM INC	5.0	O
director	AMAZON.COM INC	5.0	B-TITLE
include	AMAZON.COM INC	5.0	O
her	AMAZON.COM INC	5.0	O
leadership	AMAZON.COM INC	5.0	O
experience	AMAZON.COM INC	5.0	O
as	AMAZON.COM INC	5.0	O
a	AMAZON.COM INC	5.0	O
longtime	AMAZON.COM INC	5.0	O
senior	AMAZON.COM INC	5.0	B-TITLE
executive	AMAZON.COM INC	5.0	I-TITLE
at	AMAZON.COM INC	5.0	O
a	AMAZON.COM INC	5.0	O
large	AMAZON.COM INC	5.0	O
corporation	AMAZON.COM INC	5.0	O
with	AMAZON.COM INC	5.0	O
international	AMAZON.COM INC	5.0	O
operations	AMAZON.COM INC	5.0	O
,	AMAZON.COM INC	5.0	O
through	AMAZON.COM INC	5.0	O
which	AMAZON.COM INC	5.0	O
she	AMAZON.COM INC	5.0	O
gained	AMAZON.COM INC	5.0	O
experience	AMAZON.COM INC	5.0	O
with	AMAZON.COM INC	5.0	O
consumer-focused	AMAZON.COM INC	5.0	O
product	AMAZON.COM INC	5.0	O
development	AMAZON.COM INC	5.0	O
,	AMAZON.COM INC	5.0	O
international	AMAZON.COM INC	5.0	O
operations	AMAZON.COM INC	5.0	O
,	AMAZON.COM INC	5.0	O
and	AMAZON.COM INC	5.0	O
marketing	AMAZON.COM INC	5.0	O
issues	AMAZON.COM INC	5.0	O
,	AMAZON.COM INC	5.0	O
as	AMAZON.COM INC	5.0	O
well	AMAZON.COM INC	5.0	O
as	AMAZON.COM INC	5.0	O
her	AMAZON.COM INC	5.0	O
customer	AMAZON.COM INC	5.0	O
experience	AMAZON.COM INC	5.0	O
skills	AMAZON.COM INC	5.0	O
and	AMAZON.COM INC	5.0	O
skills	AMAZON.COM INC	5.0	O
relating	AMAZON.COM INC	5.0	O
to	AMAZON.COM INC	5.0	O
financial	AMAZON.COM INC	5.0	O
statement	AMAZON.COM INC	5.0	O
and	AMAZON.COM INC	5.0	O
accounting	AMAZON.COM INC	5.0	O
matters	AMAZON.COM INC	5.0	O
.	AMAZON.COM INC	5.0	O
			
Jonathan	AMAZON.COM INC	6.0	B-PERSON
J.	AMAZON.COM INC	6.0	I-PERSON
Rubinstein	AMAZON.COM INC	6.0	I-PERSON
,	AMAZON.COM INC	6.0	O
age	AMAZON.COM INC	6.0	B-DATE
62	AMAZON.COM INC	6.0	I-DATE
,	AMAZON.COM INC	6.0	O
has	AMAZON.COM INC	6.0	O
been	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
director	AMAZON.COM INC	6.0	B-TITLE
since	AMAZON.COM INC	6.0	O
December	AMAZON.COM INC	6.0	B-DATE
2010	AMAZON.COM INC	6.0	I-DATE
.	AMAZON.COM INC	6.0	O
			
Mr.	AMAZON.COM INC	6.0	O
Rubinstein	AMAZON.COM INC	6.0	B-PERSON
was	AMAZON.COM INC	6.0	O
co-CEO	AMAZON.COM INC	6.0	B-TITLE
of	AMAZON.COM INC	6.0	O
Bridgewater	AMAZON.COM INC	6.0	B-ORG
Associates	AMAZON.COM INC	6.0	I-ORG
,	AMAZON.COM INC	6.0	I-ORG
LP	AMAZON.COM INC	6.0	I-ORG
,	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
global	AMAZON.COM INC	6.0	O
investment	AMAZON.COM INC	6.0	O
management	AMAZON.COM INC	6.0	O
firm	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
from	AMAZON.COM INC	6.0	O
May	AMAZON.COM INC	6.0	B-DATE
2016	AMAZON.COM INC	6.0	I-DATE
to	AMAZON.COM INC	6.0	I-DATE
April	AMAZON.COM INC	6.0	I-DATE
2017	AMAZON.COM INC	6.0	I-DATE
.	AMAZON.COM INC	6.0	O
			
Previously	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
Mr.	AMAZON.COM INC	6.0	O
Rubinstein	AMAZON.COM INC	6.0	B-PERSON
was	AMAZON.COM INC	6.0	O
Senior	AMAZON.COM INC	6.0	B-TITLE
Vice	AMAZON.COM INC	6.0	I-TITLE
President	AMAZON.COM INC	6.0	I-TITLE
,	AMAZON.COM INC	6.0	I-TITLE
Product	AMAZON.COM INC	6.0	I-TITLE
Innovation	AMAZON.COM INC	6.0	I-TITLE
,	AMAZON.COM INC	6.0	O
for	AMAZON.COM INC	6.0	O
the	AMAZON.COM INC	6.0	O
Personal	AMAZON.COM INC	6.0	B-ORG
Systems	AMAZON.COM INC	6.0	I-ORG
Group	AMAZON.COM INC	6.0	I-ORG
at	AMAZON.COM INC	6.0	O
the	AMAZON.COM INC	6.0	O
Hewlett-Packard	AMAZON.COM INC	6.0	B-ORG
Company	AMAZON.COM INC	6.0	I-ORG
(	AMAZON.COM INC	6.0	O
“	AMAZON.COM INC	6.0	O
HP	AMAZON.COM INC	6.0	B-ORG
”	AMAZON.COM INC	6.0	O
)	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
multinational	AMAZON.COM INC	6.0	O
information	AMAZON.COM INC	6.0	O
technology	AMAZON.COM INC	6.0	O
company	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
from	AMAZON.COM INC	6.0	O
July	AMAZON.COM INC	6.0	B-DATE
2011	AMAZON.COM INC	6.0	I-DATE
to	AMAZON.COM INC	6.0	I-DATE
January	AMAZON.COM INC	6.0	I-DATE
2012	AMAZON.COM INC	6.0	I-DATE
,	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
served	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
Senior	AMAZON.COM INC	6.0	B-PERSON
Vice	AMAZON.COM INC	6.0	I-PERSON
President	AMAZON.COM INC	6.0	I-PERSON
and	AMAZON.COM INC	6.0	O
General	AMAZON.COM INC	6.0	B-PERSON
Manager	AMAZON.COM INC	6.0	I-PERSON
,	AMAZON.COM INC	6.0	O
Palm	AMAZON.COM INC	6.0	B-ORG
Global	AMAZON.COM INC	6.0	I-ORG
Business	AMAZON.COM INC	6.0	I-ORG
Unit	AMAZON.COM INC	6.0	I-ORG
,	AMAZON.COM INC	6.0	O
at	AMAZON.COM INC	6.0	O
HP	AMAZON.COM INC	6.0	B-ORG
from	AMAZON.COM INC	6.0	O
July	AMAZON.COM INC	6.0	B-DATE
2010	AMAZON.COM INC	6.0	I-DATE
to	AMAZON.COM INC	6.0	I-DATE
July	AMAZON.COM INC	6.0	I-DATE
2011	AMAZON.COM INC	6.0	I-DATE
.	AMAZON.COM INC	6.0	O
			
Mr.	AMAZON.COM INC	6.0	O
Rubinstein	AMAZON.COM INC	6.0	B-PERSON
was	AMAZON.COM INC	6.0	O
Chief	AMAZON.COM INC	6.0	B-TITLE
Executive	AMAZON.COM INC	6.0	I-TITLE
Officer	AMAZON.COM INC	6.0	I-TITLE
and	AMAZON.COM INC	6.0	O
President	AMAZON.COM INC	6.0	B-TITLE
of	AMAZON.COM INC	6.0	O
Palm	AMAZON.COM INC	6.0	B-ORG
,	AMAZON.COM INC	6.0	I-ORG
Inc.	AMAZON.COM INC	6.0	I-ORG
,	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
smartphone	AMAZON.COM INC	6.0	O
manufacturer	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
from	AMAZON.COM INC	6.0	O
June	AMAZON.COM INC	6.0	B-DATE
2009	AMAZON.COM INC	6.0	I-DATE
until	AMAZON.COM INC	6.0	O
its	AMAZON.COM INC	6.0	O
acquisition	AMAZON.COM INC	6.0	O
by	AMAZON.COM INC	6.0	O
HP	AMAZON.COM INC	6.0	B-ORG
in	AMAZON.COM INC	6.0	O
July	AMAZON.COM INC	6.0	B-DATE
2010	AMAZON.COM INC	6.0	I-DATE
,	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
Chairman	AMAZON.COM INC	6.0	B-TITLE
of	AMAZON.COM INC	6.0	O
the	AMAZON.COM INC	6.0	O
Board	AMAZON.COM INC	6.0	B-ORG
of	AMAZON.COM INC	6.0	O
Palm	AMAZON.COM INC	6.0	B-ORG
,	AMAZON.COM INC	6.0	I-ORG
Inc.	AMAZON.COM INC	6.0	I-ORG
from	AMAZON.COM INC	6.0	O
October	AMAZON.COM INC	6.0	B-DATE
2007	AMAZON.COM INC	6.0	I-DATE
through	AMAZON.COM INC	6.0	O
the	AMAZON.COM INC	6.0	O
acquisition	AMAZON.COM INC	6.0	O
.	AMAZON.COM INC	6.0	O
			
Prior	AMAZON.COM INC	6.0	O
to	AMAZON.COM INC	6.0	O
joining	AMAZON.COM INC	6.0	O
Palm	AMAZON.COM INC	6.0	B-ORG
,	AMAZON.COM INC	6.0	O
Mr.	AMAZON.COM INC	6.0	O
Rubinstein	AMAZON.COM INC	6.0	B-PERSON
was	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
Senior	AMAZON.COM INC	6.0	B-TITLE
Vice	AMAZON.COM INC	6.0	I-TITLE
President	AMAZON.COM INC	6.0	I-TITLE
at	AMAZON.COM INC	6.0	O
Apple	AMAZON.COM INC	6.0	B-ORG
Inc.	AMAZON.COM INC	6.0	I-ORG
,	AMAZON.COM INC	6.0	O
also	AMAZON.COM INC	6.0	O
serving	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
the	AMAZON.COM INC	6.0	O
General	AMAZON.COM INC	6.0	B-TITLE
Manager	AMAZON.COM INC	6.0	I-TITLE
of	AMAZON.COM INC	6.0	O
the	AMAZON.COM INC	6.0	O
iPod	AMAZON.COM INC	6.0	B-ORG
Division	AMAZON.COM INC	6.0	I-ORG
.	AMAZON.COM INC	6.0	O
			
Mr.	AMAZON.COM INC	6.0	O
Rubinstein	AMAZON.COM INC	6.0	B-PERSON
served	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
director	AMAZON.COM INC	6.0	B-TITLE
of	AMAZON.COM INC	6.0	O
Qualcomm	AMAZON.COM INC	6.0	B-ORG
Incorporated	AMAZON.COM INC	6.0	I-ORG
from	AMAZON.COM INC	6.0	O
May	AMAZON.COM INC	6.0	B-DATE
2013	AMAZON.COM INC	6.0	I-DATE
to	AMAZON.COM INC	6.0	I-DATE
May	AMAZON.COM INC	6.0	I-DATE
2016	AMAZON.COM INC	6.0	I-DATE
.	AMAZON.COM INC	6.0	O
			
Mr.	AMAZON.COM INC	6.0	O
Rubinstein	AMAZON.COM INC	6.0	B-PERSON
s	AMAZON.COM INC	6.0	O
individual	AMAZON.COM INC	6.0	O
qualifications	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
skills	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
director	AMAZON.COM INC	6.0	B-TITLE
include	AMAZON.COM INC	6.0	O
his	AMAZON.COM INC	6.0	O
leadership	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
technology	AMAZON.COM INC	6.0	O
experience	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
a	AMAZON.COM INC	6.0	O
senior	AMAZON.COM INC	6.0	B-TITLE
executive	AMAZON.COM INC	6.0	I-TITLE
at	AMAZON.COM INC	6.0	O
large	AMAZON.COM INC	6.0	O
financial	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
technology	AMAZON.COM INC	6.0	O
companies	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
through	AMAZON.COM INC	6.0	O
which	AMAZON.COM INC	6.0	O
he	AMAZON.COM INC	6.0	O
gained	AMAZON.COM INC	6.0	O
experience	AMAZON.COM INC	6.0	O
with	AMAZON.COM INC	6.0	O
hardware	AMAZON.COM INC	6.0	O
devices	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
emerging	AMAZON.COM INC	6.0	O
technologies	AMAZON.COM INC	6.0	O
,	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
well	AMAZON.COM INC	6.0	O
as	AMAZON.COM INC	6.0	O
his	AMAZON.COM INC	6.0	O
customer	AMAZON.COM INC	6.0	O
experience	AMAZON.COM INC	6.0	O
skills	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
skills	AMAZON.COM INC	6.0	O
relating	AMAZON.COM INC	6.0	O
to	AMAZON.COM INC	6.0	O
financial	AMAZON.COM INC	6.0	O
statement	AMAZON.COM INC	6.0	O
and	AMAZON.COM INC	6.0	O
accounting	AMAZON.COM INC	6.0	O
matters	AMAZON.COM INC	6.0	O
.	AMAZON.COM INC	6.0	O
			
Thomas	AMAZON.COM INC	7.0	B-PERSON
O.	AMAZON.COM INC	7.0	I-PERSON
Ryder	AMAZON.COM INC	7.0	I-PERSON
,	AMAZON.COM INC	7.0	O
age	AMAZON.COM INC	7.0	B-DATE
74	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
has	AMAZON.COM INC	7.0	O
been	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
director	AMAZON.COM INC	7.0	B-TITLE
since	AMAZON.COM INC	7.0	O
November	AMAZON.COM INC	7.0	B-DATE
2002	AMAZON.COM INC	7.0	I-DATE
.	AMAZON.COM INC	7.0	O
			
Mr.	AMAZON.COM INC	7.0	O
Ryder	AMAZON.COM INC	7.0	B-PERSON
was	AMAZON.COM INC	7.0	O
Chairman	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
the	AMAZON.COM INC	7.0	O
Reader	AMAZON.COM INC	7.0	B-ORG
s	AMAZON.COM INC	7.0	I-ORG
Digest	AMAZON.COM INC	7.0	I-ORG
Association	AMAZON.COM INC	7.0	I-ORG
,	AMAZON.COM INC	7.0	I-ORG
Inc.	AMAZON.COM INC	7.0	I-ORG
from	AMAZON.COM INC	7.0	O
April	AMAZON.COM INC	7.0	B-DATE
1998	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
December	AMAZON.COM INC	7.0	I-DATE
2006	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
was	AMAZON.COM INC	7.0	O
Chief	AMAZON.COM INC	7.0	B-TITLE
Executive	AMAZON.COM INC	7.0	I-TITLE
Officer	AMAZON.COM INC	7.0	I-TITLE
from	AMAZON.COM INC	7.0	O
April	AMAZON.COM INC	7.0	B-DATE
1998	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
December	AMAZON.COM INC	7.0	I-DATE
2005	AMAZON.COM INC	7.0	I-DATE
.	AMAZON.COM INC	7.0	O
			
From	AMAZON.COM INC	7.0	O
1984	AMAZON.COM INC	7.0	B-DATE
to	AMAZON.COM INC	7.0	I-DATE
1998	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
Mr.	AMAZON.COM INC	7.0	O
Ryder	AMAZON.COM INC	7.0	B-PERSON
worked	AMAZON.COM INC	7.0	O
in	AMAZON.COM INC	7.0	O
several	AMAZON.COM INC	7.0	O
roles	AMAZON.COM INC	7.0	O
at	AMAZON.COM INC	7.0	O
American	AMAZON.COM INC	7.0	B-ORG
Express	AMAZON.COM INC	7.0	I-ORG
,	AMAZON.COM INC	7.0	O
including	AMAZON.COM INC	7.0	O
as	AMAZON.COM INC	7.0	O
President	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
American	AMAZON.COM INC	7.0	B-ORG
Express	AMAZON.COM INC	7.0	I-ORG
Travel	AMAZON.COM INC	7.0	I-ORG
Related	AMAZON.COM INC	7.0	I-ORG
Services	AMAZON.COM INC	7.0	I-ORG
International	AMAZON.COM INC	7.0	I-ORG
.	AMAZON.COM INC	7.0	O
			
Mr.	AMAZON.COM INC	7.0	O
Ryder	AMAZON.COM INC	7.0	B-PERSON
served	AMAZON.COM INC	7.0	O
as	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
director	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
ILG	AMAZON.COM INC	7.0	B-ORG
,	AMAZON.COM INC	7.0	I-ORG
Inc.	AMAZON.COM INC	7.0	I-ORG
from	AMAZON.COM INC	7.0	O
May	AMAZON.COM INC	7.0	B-DATE
2016	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
September	AMAZON.COM INC	7.0	I-DATE
2018	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
director	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
RPX	AMAZON.COM INC	7.0	B-ORG
Corporation	AMAZON.COM INC	7.0	I-ORG
from	AMAZON.COM INC	7.0	O
December	AMAZON.COM INC	7.0	B-DATE
2009	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
June	AMAZON.COM INC	7.0	I-DATE
2017	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
director	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
Quad/Graphics	AMAZON.COM INC	7.0	B-ORG
,	AMAZON.COM INC	7.0	I-ORG
Inc.	AMAZON.COM INC	7.0	I-ORG
from	AMAZON.COM INC	7.0	O
July	AMAZON.COM INC	7.0	B-DATE
2010	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
May	AMAZON.COM INC	7.0	I-DATE
2017	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
director	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
Starwood	AMAZON.COM INC	7.0	B-ORG
Hotels	AMAZON.COM INC	7.0	I-ORG
&	AMAZON.COM INC	7.0	I-ORG
Resorts	AMAZON.COM INC	7.0	I-ORG
Worldwide	AMAZON.COM INC	7.0	I-ORG
,	AMAZON.COM INC	7.0	I-ORG
Inc.	AMAZON.COM INC	7.0	I-ORG
from	AMAZON.COM INC	7.0	O
April	AMAZON.COM INC	7.0	B-DATE
2001	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
September	AMAZON.COM INC	7.0	I-DATE
2016	AMAZON.COM INC	7.0	I-DATE
,	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
Chairman	AMAZON.COM INC	7.0	B-TITLE
of	AMAZON.COM INC	7.0	O
the	AMAZON.COM INC	7.0	O
Board	AMAZON.COM INC	7.0	B-ORG
of	AMAZON.COM INC	7.0	I-ORG
Directors	AMAZON.COM INC	7.0	I-ORG
at	AMAZON.COM INC	7.0	O
Virgin	AMAZON.COM INC	7.0	B-ORG
Mobile	AMAZON.COM INC	7.0	I-ORG
USA	AMAZON.COM INC	7.0	I-ORG
,	AMAZON.COM INC	7.0	I-ORG
Inc.	AMAZON.COM INC	7.0	I-ORG
from	AMAZON.COM INC	7.0	O
October	AMAZON.COM INC	7.0	B-DATE
2007	AMAZON.COM INC	7.0	I-DATE
to	AMAZON.COM INC	7.0	I-DATE
November	AMAZON.COM INC	7.0	I-DATE
2009	AMAZON.COM INC	7.0	I-DATE
.	AMAZON.COM INC	7.0	O
			
Mr.	AMAZON.COM INC	7.0	O
Ryder	AMAZON.COM INC	7.0	B-PERSON
s	AMAZON.COM INC	7.0	O
individual	AMAZON.COM INC	7.0	O
qualifications	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
skills	AMAZON.COM INC	7.0	O
as	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
director	AMAZON.COM INC	7.0	B-TITLE
include	AMAZON.COM INC	7.0	O
his	AMAZON.COM INC	7.0	O
leadership	AMAZON.COM INC	7.0	O
experience	AMAZON.COM INC	7.0	O
as	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
senior	AMAZON.COM INC	7.0	O
executive	AMAZON.COM INC	7.0	O
of	AMAZON.COM INC	7.0	O
Reader	AMAZON.COM INC	7.0	B-ORG
s	AMAZON.COM INC	7.0	I-ORG
Digest	AMAZON.COM INC	7.0	I-ORG
,	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
large	AMAZON.COM INC	7.0	O
media	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
publishing	AMAZON.COM INC	7.0	O
company	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
American	AMAZON.COM INC	7.0	B-ORG
Express	AMAZON.COM INC	7.0	I-ORG
,	AMAZON.COM INC	7.0	O
a	AMAZON.COM INC	7.0	O
large	AMAZON.COM INC	7.0	O
financial	AMAZON.COM INC	7.0	O
services	AMAZON.COM INC	7.0	O
company	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
through	AMAZON.COM INC	7.0	O
which	AMAZON.COM INC	7.0	O
he	AMAZON.COM INC	7.0	O
gained	AMAZON.COM INC	7.0	O
experience	AMAZON.COM INC	7.0	O
with	AMAZON.COM INC	7.0	O
intellectual	AMAZON.COM INC	7.0	O
property	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
media	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
enterprise	AMAZON.COM INC	7.0	O
sales	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
payments	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
international	AMAZON.COM INC	7.0	O
operations	AMAZON.COM INC	7.0	O
,	AMAZON.COM INC	7.0	O
as	AMAZON.COM INC	7.0	O
well	AMAZON.COM INC	7.0	O
as	AMAZON.COM INC	7.0	O
his	AMAZON.COM INC	7.0	O
customer	AMAZON.COM INC	7.0	O
experience	AMAZON.COM INC	7.0	O
skills	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
skills	AMAZON.COM INC	7.0	O
relating	AMAZON.COM INC	7.0	O
to	AMAZON.COM INC	7.0	O
financial	AMAZON.COM INC	7.0	O
statement	AMAZON.COM INC	7.0	O
and	AMAZON.COM INC	7.0	O
accounting	AMAZON.COM INC	7.0	O
matters	AMAZON.COM INC	7.0	O
.	AMAZON.COM INC	7.0	O
			
Patricia	AMAZON.COM INC	8.0	B-PERSON
Q.	AMAZON.COM INC	8.0	I-PERSON
Stonesifer	AMAZON.COM INC	8.0	I-PERSON
,	AMAZON.COM INC	8.0	O
age	AMAZON.COM INC	8.0	B-DATE
62	AMAZON.COM INC	8.0	I-DATE
,	AMAZON.COM INC	8.0	O
has	AMAZON.COM INC	8.0	O
been	AMAZON.COM INC	8.0	O
a	AMAZON.COM INC	8.0	O
director	AMAZON.COM INC	8.0	B-TITLE
since	AMAZON.COM INC	8.0	O
February	AMAZON.COM INC	8.0	B-DATE
1997	AMAZON.COM INC	8.0	I-DATE
.	AMAZON.COM INC	8.0	O
			
Ms.	AMAZON.COM INC	8.0	O
Stonesifer	AMAZON.COM INC	8.0	B-PERSON
served	AMAZON.COM INC	8.0	O
as	AMAZON.COM INC	8.0	O
the	AMAZON.COM INC	8.0	O
President	AMAZON.COM INC	8.0	B-TITLE
and	AMAZON.COM INC	8.0	O
CEO	AMAZON.COM INC	8.0	B-TITLE
of	AMAZON.COM INC	8.0	O
Martha	AMAZON.COM INC	8.0	B-ORG
s	AMAZON.COM INC	8.0	I-ORG
Table	AMAZON.COM INC	8.0	I-ORG
,	AMAZON.COM INC	8.0	O
a	AMAZON.COM INC	8.0	O
non-profit	AMAZON.COM INC	8.0	O
,	AMAZON.COM INC	8.0	O
from	AMAZON.COM INC	8.0	O
April	AMAZON.COM INC	8.0	B-DATE
2013	AMAZON.COM INC	8.0	I-DATE
to	AMAZON.COM INC	8.0	I-DATE
March	AMAZON.COM INC	8.0	B-DATE
2019	AMAZON.COM INC	8.0	I-DATE
.	AMAZON.COM INC	8.0	O
			
She	AMAZON.COM INC	8.0	O
served	AMAZON.COM INC	8.0	O
as	AMAZON.COM INC	8.0	O
Chair	AMAZON.COM INC	8.0	B-TITLE
of	AMAZON.COM INC	8.0	O
the	AMAZON.COM INC	8.0	O
Board	AMAZON.COM INC	8.0	B-ORG
of	AMAZON.COM INC	8.0	I-ORG
Regents	AMAZON.COM INC	8.0	I-ORG
of	AMAZON.COM INC	8.0	O
the	AMAZON.COM INC	8.0	O
Smithsonian	AMAZON.COM INC	8.0	B-ORG
Institution	AMAZON.COM INC	8.0	I-ORG
from	AMAZON.COM INC	8.0	O
January	AMAZON.COM INC	8.0	B-DATE
2009	AMAZON.COM INC	8.0	I-DATE
to	AMAZON.COM INC	8.0	I-DATE
January	AMAZON.COM INC	8.0	I-DATE
2012	AMAZON.COM INC	8.0	I-DATE
and	AMAZON.COM INC	8.0	O
as	AMAZON.COM INC	8.0	O
Vice	AMAZON.COM INC	8.0	B-TITLE
Chair	AMAZON.COM INC	8.0	I-TITLE
from	AMAZON.COM INC	8.0	O
January	AMAZON.COM INC	8.0	B-DATE
2012	AMAZON.COM INC	8.0	I-DATE
to	AMAZON.COM INC	8.0	I-DATE
January	AMAZON.COM INC	8.0	I-DATE
2013	AMAZON.COM INC	8.0	I-DATE
.	AMAZON.COM INC	8.0	O
			
From	AMAZON.COM INC	8.0	O
September	AMAZON.COM INC	8.0	B-DATE
2008	AMAZON.COM INC	8.0	I-DATE
to	AMAZON.COM INC	8.0	I-DATE
January	AMAZON.COM INC	8.0	I-DATE
2012	AMAZON.COM INC	8.0	I-DATE
,	AMAZON.COM INC	8.0	O
she	AMAZON.COM INC	8.0	O
served	AMAZON.COM INC	8.0	O
as	AMAZON.COM INC	8.0	O
senior	AMAZON.COM INC	8.0	B-TITLE
advisor	AMAZON.COM INC	8.0	I-TITLE
to	AMAZON.COM INC	8.0	O
the	AMAZON.COM INC	8.0	O
Bill	AMAZON.COM INC	8.0	B-ORG
and	AMAZON.COM INC	8.0	I-ORG
Melinda	AMAZON.COM INC	8.0	I-ORG
Gates	AMAZON.COM INC	8.0	I-ORG
Foundation	AMAZON.COM INC	8.0	I-ORG
,	AMAZON.COM INC	8.0	O
a	AMAZON.COM INC	8.0	O
private	AMAZON.COM INC	8.0	O
philanthropic	AMAZON.COM INC	8.0	O
organization	AMAZON.COM INC	8.0	O
,	AMAZON.COM INC	8.0	O
where	AMAZON.COM INC	8.0	O
she	AMAZON.COM INC	8.0	O
was	AMAZON.COM INC	8.0	O
Chief	AMAZON.COM INC	8.0	B-TITLE
Executive	AMAZON.COM INC	8.0	I-TITLE
Officer	AMAZON.COM INC	8.0	I-TITLE
from	AMAZON.COM INC	8.0	O
January	AMAZON.COM INC	8.0	B-DATE
2006	AMAZON.COM INC	8.0	I-DATE
to	AMAZON.COM INC	8.0	I-DATE
September	AMAZON.COM INC	8.0	I-DATE
2008	AMAZON.COM INC	8.0	I-DATE
and	AMAZON.COM INC	8.0	O
President	AMAZON.COM INC	8.0	B-PERSON
and	AMAZON.COM INC	8.0	O
Co-chair	AMAZON.COM INC	8.0	B-PERSON
from	AMAZON.COM INC	8.0	O
June	AMAZON.COM INC	8.0	B-DATE
1997	AMAZON.COM INC	8.0	I-DATE
