token	company	director	label
the	BERKSHIRE HATHAWAY INC-CL B	15	O
board	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
directors	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	15	O
chief	BERKSHIRE HATHAWAY INC-CL B	15	B-TITLE
executive	BERKSHIRE HATHAWAY INC-CL B	15	I-TITLE
officer	BERKSHIRE HATHAWAY INC-CL B	15	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	15	O
a	BERKSHIRE HATHAWAY INC-CL B	15	O
public	BERKSHIRE HATHAWAY INC-CL B	15	O
corporation	BERKSHIRE HATHAWAY INC-CL B	15	O
and	BERKSHIRE HATHAWAY INC-CL B	15	O
as	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
Co-Chair	BERKSHIRE HATHAWAY INC-CL B	15	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	15	O
a	BERKSHIRE HATHAWAY INC-CL B	15	O
major	BERKSHIRE HATHAWAY INC-CL B	15	O
charitable	BERKSHIRE HATHAWAY INC-CL B	15	O
foundation	BERKSHIRE HATHAWAY INC-CL B	15	O
.	BERKSHIRE HATHAWAY INC-CL B	15	O

DAVID	BERKSHIRE HATHAWAY INC-CL B	16	B-PERSON
S.	BERKSHIRE HATHAWAY INC-CL B	16	I-PERSON
GOTTESMAN	BERKSHIRE HATHAWAY INC-CL B	16	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	16	O
age	BERKSHIRE HATHAWAY INC-CL B	16	B-DATE
92	BERKSHIRE HATHAWAY INC-CL B	16	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	16	O
has	BERKSHIRE HATHAWAY INC-CL B	16	O
been	BERKSHIRE HATHAWAY INC-CL B	16	O
a	BERKSHIRE HATHAWAY INC-CL B	16	O
director	BERKSHIRE HATHAWAY INC-CL B	16	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	16	O
the	BERKSHIRE HATHAWAY INC-CL B	16	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	16	B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	16	O
2004	BERKSHIRE HATHAWAY INC-CL B	16	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	16	O

For	BERKSHIRE HATHAWAY INC-CL B	16	O
more	BERKSHIRE HATHAWAY INC-CL B	16	O
than	BERKSHIRE HATHAWAY INC-CL B	16	O
the	BERKSHIRE HATHAWAY INC-CL B	16	O
past	BERKSHIRE HATHAWAY INC-CL B	16	O
five	BERKSHIRE HATHAWAY INC-CL B	16	B-DATE
years	BERKSHIRE HATHAWAY INC-CL B	16	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	16	O
he	BERKSHIRE HATHAWAY INC-CL B	16	O
has	BERKSHIRE HATHAWAY INC-CL B	16	O
been	BERKSHIRE HATHAWAY INC-CL B	16	O
a	BERKSHIRE HATHAWAY INC-CL B	16	O
principal	BERKSHIRE HATHAWAY INC-CL B	16	O
of	BERKSHIRE HATHAWAY INC-CL B	16	O
First	BERKSHIRE HATHAWAY INC-CL B	16	B-ORG
Manhattan	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
Co.	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	16	O
an	BERKSHIRE HATHAWAY INC-CL B	16	O
investment	BERKSHIRE HATHAWAY INC-CL B	16	O
advisory	BERKSHIRE HATHAWAY INC-CL B	16	O
firm	BERKSHIRE HATHAWAY INC-CL B	16	O
.	BERKSHIRE HATHAWAY INC-CL B	16	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	16	O
Gottesman	BERKSHIRE HATHAWAY INC-CL B	16	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	16	O
Vice	BERKSHIRE HATHAWAY INC-CL B	16	B-TITLE
Chairman	BERKSHIRE HATHAWAY INC-CL B	16	I-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	16	O
a	BERKSHIRE HATHAWAY INC-CL B	16	O
trustee	BERKSHIRE HATHAWAY INC-CL B	16	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	16	O
the	BERKSHIRE HATHAWAY INC-CL B	16	O
American	BERKSHIRE HATHAWAY INC-CL B	16	B-ORG
Museum	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
of	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
Natural	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
History	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	16	O
a	BERKSHIRE HATHAWAY INC-CL B	16	O
trustee	BERKSHIRE HATHAWAY INC-CL B	16	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	16	O
Mount	BERKSHIRE HATHAWAY INC-CL B	16	B-ORG
Sinai	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
Medical	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
Center	BERKSHIRE HATHAWAY INC-CL B	16	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	16	O

Additional	BERKSHIRE HATHAWAY INC-CL B	16	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	16	O
:	BERKSHIRE HATHAWAY INC-CL B	16	O
David	BERKSHIRE HATHAWAY INC-CL B	16	B-PERSON
Gottesman	BERKSHIRE HATHAWAY INC-CL B	16	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	16	O
to	BERKSHIRE HATHAWAY INC-CL B	16	O
the	BERKSHIRE HATHAWAY INC-CL B	16	O
Board	BERKSHIRE HATHAWAY INC-CL B	16	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	16	O
experience	BERKSHIRE HATHAWAY INC-CL B	16	O
and	BERKSHIRE HATHAWAY INC-CL B	16	O
financial	BERKSHIRE HATHAWAY INC-CL B	16	O
expertise	BERKSHIRE HATHAWAY INC-CL B	16	O
as	BERKSHIRE HATHAWAY INC-CL B	16	O
principal	BERKSHIRE HATHAWAY INC-CL B	16	O
of	BERKSHIRE HATHAWAY INC-CL B	16	O
a	BERKSHIRE HATHAWAY INC-CL B	16	O
private	BERKSHIRE HATHAWAY INC-CL B	16	O
investment	BERKSHIRE HATHAWAY INC-CL B	16	O
manager	BERKSHIRE HATHAWAY INC-CL B	16	O
.	BERKSHIRE HATHAWAY INC-CL B	16	O

CHARLOTTE	BERKSHIRE HATHAWAY INC-CL B	17	B-PERSON
GUYMAN	BERKSHIRE HATHAWAY INC-CL B	17	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	17	O
age	BERKSHIRE HATHAWAY INC-CL B	17	B-DATE
62	BERKSHIRE HATHAWAY INC-CL B	17	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	17	O
has	BERKSHIRE HATHAWAY INC-CL B	17	O
been	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
director	BERKSHIRE HATHAWAY INC-CL B	17	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	17	O
the	BERKSHIRE HATHAWAY INC-CL B	17	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	17	O
2003	BERKSHIRE HATHAWAY INC-CL B	17	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	17	O

Ms.	BERKSHIRE HATHAWAY INC-CL B	17	O
Guyman	BERKSHIRE HATHAWAY INC-CL B	17	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	17	O
co-founder	BERKSHIRE HATHAWAY INC-CL B	17	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	17	O
BoardReady	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
,	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
not	BERKSHIRE HATHAWAY INC-CL B	17	O
for	BERKSHIRE HATHAWAY INC-CL B	17	O
profit	BERKSHIRE HATHAWAY INC-CL B	17	O
corporation	BERKSHIRE HATHAWAY INC-CL B	17	O
whose	BERKSHIRE HATHAWAY INC-CL B	17	O
mission	BERKSHIRE HATHAWAY INC-CL B	17	O
is	BERKSHIRE HATHAWAY INC-CL B	17	O
to	BERKSHIRE HATHAWAY INC-CL B	17	O
catapult	BERKSHIRE HATHAWAY INC-CL B	17	O
board	BERKSHIRE HATHAWAY INC-CL B	17	O
diversification	BERKSHIRE HATHAWAY INC-CL B	17	O
through	BERKSHIRE HATHAWAY INC-CL B	17	O
data	BERKSHIRE HATHAWAY INC-CL B	17	O
,	BERKSHIRE HATHAWAY INC-CL B	17	O
experience	BERKSHIRE HATHAWAY INC-CL B	17	O
and	BERKSHIRE HATHAWAY INC-CL B	17	O
network	BERKSHIRE HATHAWAY INC-CL B	17	O
strategies	BERKSHIRE HATHAWAY INC-CL B	17	O
.	BERKSHIRE HATHAWAY INC-CL B	17	O

Ms.	BERKSHIRE HATHAWAY INC-CL B	17	O
Guyman	BERKSHIRE HATHAWAY INC-CL B	17	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	17	O
currently	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
strategic	BERKSHIRE HATHAWAY INC-CL B	17	O
advisor	BERKSHIRE HATHAWAY INC-CL B	17	O
to	BERKSHIRE HATHAWAY INC-CL B	17	O
Cameoworks	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
,	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
global	BERKSHIRE HATHAWAY INC-CL B	17	O
retail	BERKSHIRE HATHAWAY INC-CL B	17	O
and	BERKSHIRE HATHAWAY INC-CL B	17	O
financial	BERKSHIRE HATHAWAY INC-CL B	17	O
services	BERKSHIRE HATHAWAY INC-CL B	17	O
advisory	BERKSHIRE HATHAWAY INC-CL B	17	O
firm	BERKSHIRE HATHAWAY INC-CL B	17	O
.	BERKSHIRE HATHAWAY INC-CL B	17	O

She	BERKSHIRE HATHAWAY INC-CL B	17	O
was	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
general	BERKSHIRE HATHAWAY INC-CL B	17	B-TITLE
manager	BERKSHIRE HATHAWAY INC-CL B	17	I-TITLE
with	BERKSHIRE HATHAWAY INC-CL B	17	O
Microsoft	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
until	BERKSHIRE HATHAWAY INC-CL B	17	O
July	BERKSHIRE HATHAWAY INC-CL B	17	B-DATE
1999	BERKSHIRE HATHAWAY INC-CL B	17	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	17	O

She	BERKSHIRE HATHAWAY INC-CL B	17	O
is	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
director	BERKSHIRE HATHAWAY INC-CL B	17	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	17	O
Space	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
Needle	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
LLC	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	17	O
Pro.com	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
,	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
trustee	BERKSHIRE HATHAWAY INC-CL B	17	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	17	O
Save	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
the	BERKSHIRE HATHAWAY INC-CL B	17	I-OG
Children	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	17	O
was	BERKSHIRE HATHAWAY INC-CL B	17	O
former	BERKSHIRE HATHAWAY INC-CL B	17	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	17	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	17	O
the	BERKSHIRE HATHAWAY INC-CL B	17	O
Board	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
Directors	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
of	BERKSHIRE HATHAWAY INC-CL B	17	O
UW	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
Medicine	BERKSHIRE HATHAWAY INC-CL B	17	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	17	O
an	BERKSHIRE HATHAWAY INC-CL B	17	O
academic	BERKSHIRE HATHAWAY INC-CL B	17	O
medical	BERKSHIRE HATHAWAY INC-CL B	17	O
center	BERKSHIRE HATHAWAY INC-CL B	17	O
.	BERKSHIRE HATHAWAY INC-CL B	17	O

Additional	BERKSHIRE HATHAWAY INC-CL B	17	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	17	O
:	BERKSHIRE HATHAWAY INC-CL B	17	O
Charlotte	BERKSHIRE HATHAWAY INC-CL B	17	B-PERSON
Guyman	BERKSHIRE HATHAWAY INC-CL B	17	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	17	O
to	BERKSHIRE HATHAWAY INC-CL B	17	O
the	BERKSHIRE HATHAWAY INC-CL B	17	O
Board	BERKSHIRE HATHAWAY INC-CL B	17	B-ORG
her	BERKSHIRE HATHAWAY INC-CL B	17	O
experience	BERKSHIRE HATHAWAY INC-CL B	17	O
as	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
past	BERKSHIRE HATHAWAY INC-CL B	17	O
senior	BERKSHIRE HATHAWAY INC-CL B	17	O
executive	BERKSHIRE HATHAWAY INC-CL B	17	O
of	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
public	BERKSHIRE HATHAWAY INC-CL B	17	O
corporation	BERKSHIRE HATHAWAY INC-CL B	17	O
and	BERKSHIRE HATHAWAY INC-CL B	17	O
her	BERKSHIRE HATHAWAY INC-CL B	17	O
financial	BERKSHIRE HATHAWAY INC-CL B	17	O
expertise	BERKSHIRE HATHAWAY INC-CL B	17	O
as	BERKSHIRE HATHAWAY INC-CL B	17	O
the	BERKSHIRE HATHAWAY INC-CL B	17	O
former	BERKSHIRE HATHAWAY INC-CL B	17	O
chairman	BERKSHIRE HATHAWAY INC-CL B	17	O
of	BERKSHIRE HATHAWAY INC-CL B	17	O
a	BERKSHIRE HATHAWAY INC-CL B	17	O
major	BERKSHIRE HATHAWAY INC-CL B	17	O
academic	BERKSHIRE HATHAWAY INC-CL B	17	O
medical	BERKSHIRE HATHAWAY INC-CL B	17	O
center	BERKSHIRE HATHAWAY INC-CL B	17	O
.	BERKSHIRE HATHAWAY INC-CL B	17	O

AJIT	BERKSHIRE HATHAWAY INC-CL B	18	B-PERSON
JAIN	BERKSHIRE HATHAWAY INC-CL B	18	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	18	O
age	BERKSHIRE HATHAWAY INC-CL B	18	B-DATE
67	BERKSHIRE HATHAWAY INC-CL B	18	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	18	O
was	BERKSHIRE HATHAWAY INC-CL B	18	O
elected	BERKSHIRE HATHAWAY INC-CL B	18	O
a	BERKSHIRE HATHAWAY INC-CL B	18	O
director	BERKSHIRE HATHAWAY INC-CL B	18	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	18	O
the	BERKSHIRE HATHAWAY INC-CL B	18	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
and	BERKSHIRE HATHAWAY INC-CL B	18	O
its	BERKSHIRE HATHAWAY INC-CL B	18	O
Vice	BERKSHIRE HATHAWAY INC-CL B	18	B-TITLE
Chairman	BERKSHIRE HATHAWAY INC-CL B	18	I-TITLE
–	BERKSHIRE HATHAWAY INC-CL B	18	I-TITLE
Insurance	BERKSHIRE HATHAWAY INC-CL B	18	I-TITLE
Operations	BERKSHIRE HATHAWAY INC-CL B	18	I-TITLE
on	BERKSHIRE HATHAWAY INC-CL B	18	O
January	BERKSHIRE HATHAWAY INC-CL B	18	B-DATE
9	BERKSHIRE HATHAWAY INC-CL B	18	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	18	I-DATE
2018	BERKSHIRE HATHAWAY INC-CL B	18	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	18	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	18	O
Jain	BERKSHIRE HATHAWAY INC-CL B	18	B-PERSON
has	BERKSHIRE HATHAWAY INC-CL B	18	O
been	BERKSHIRE HATHAWAY INC-CL B	18	O
employed	BERKSHIRE HATHAWAY INC-CL B	18	O
by	BERKSHIRE HATHAWAY INC-CL B	18	O
the	BERKSHIRE HATHAWAY INC-CL B	18	O
Berkshire	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
Hathaway	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
Insurance	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
Group	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
since	BERKSHIRE HATHAWAY INC-CL B	18	O
1986	BERKSHIRE HATHAWAY INC-CL B	18	O
and	BERKSHIRE HATHAWAY INC-CL B	18	O
has	BERKSHIRE HATHAWAY INC-CL B	18	O
been	BERKSHIRE HATHAWAY INC-CL B	18	O
an	BERKSHIRE HATHAWAY INC-CL B	18	O
Executive	BERKSHIRE HATHAWAY INC-CL B	18	B-TITLE
Vice	BERKSHIRE HATHAWAY INC-CL B	18	I-TITLE
President	BERKSHIRE HATHAWAY INC-CL B	18	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	18	O
National	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
Indemnity	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	18	O
a	BERKSHIRE HATHAWAY INC-CL B	18	O
wholly	BERKSHIRE HATHAWAY INC-CL B	18	O
owned	BERKSHIRE HATHAWAY INC-CL B	18	O
Berkshire	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
subsidiary	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	18	O
since	BERKSHIRE HATHAWAY INC-CL B	18	O
1996	BERKSHIRE HATHAWAY INC-CL B	18	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	18	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	18	O
Jain	BERKSHIRE HATHAWAY INC-CL B	18	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	18	O
a	BERKSHIRE HATHAWAY INC-CL B	18	O
Trustee	BERKSHIRE HATHAWAY INC-CL B	18	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	18	O
Rockefeller	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
University	BERKSHIRE HATHAWAY INC-CL B	18	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	18	O
a	BERKSHIRE HATHAWAY INC-CL B	18	O
leading	BERKSHIRE HATHAWAY INC-CL B	18	O
biomedical	BERKSHIRE HATHAWAY INC-CL B	18	O
research	BERKSHIRE HATHAWAY INC-CL B	18	O
university	BERKSHIRE HATHAWAY INC-CL B	18	O
.	BERKSHIRE HATHAWAY INC-CL B	18	O

Additional	BERKSHIRE HATHAWAY INC-CL B	18	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	18	O
:	BERKSHIRE HATHAWAY INC-CL B	18	O
Ajit	BERKSHIRE HATHAWAY INC-CL B	18	B-PERSON
Jain	BERKSHIRE HATHAWAY INC-CL B	18	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	18	O
to	BERKSHIRE HATHAWAY INC-CL B	18	O
the	BERKSHIRE HATHAWAY INC-CL B	18	O
Board	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	18	O
32	BERKSHIRE HATHAWAY INC-CL B	18	B-DATE
years	BERKSHIRE HATHAWAY INC-CL B	18	I-DATE
of	BERKSHIRE HATHAWAY INC-CL B	18	O
experience	BERKSHIRE HATHAWAY INC-CL B	18	O
in	BERKSHIRE HATHAWAY INC-CL B	18	O
managing	BERKSHIRE HATHAWAY INC-CL B	18	O
Berkshire	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
's	BERKSHIRE HATHAWAY INC-CL B	18	O
reinsurance	BERKSHIRE HATHAWAY INC-CL B	18	O
operations	BERKSHIRE HATHAWAY INC-CL B	18	O
,	BERKSHIRE HATHAWAY INC-CL B	18	O
one	BERKSHIRE HATHAWAY INC-CL B	18	O
of	BERKSHIRE HATHAWAY INC-CL B	18	O
its	BERKSHIRE HATHAWAY INC-CL B	18	O
most	BERKSHIRE HATHAWAY INC-CL B	18	O
important	BERKSHIRE HATHAWAY INC-CL B	18	O
businesses	BERKSHIRE HATHAWAY INC-CL B	18	O
.	BERKSHIRE HATHAWAY INC-CL B	18	O

During	BERKSHIRE HATHAWAY INC-CL B	18	O
this	BERKSHIRE HATHAWAY INC-CL B	18	O
period	BERKSHIRE HATHAWAY INC-CL B	18	O
he	BERKSHIRE HATHAWAY INC-CL B	18	O
has	BERKSHIRE HATHAWAY INC-CL B	18	O
been	BERKSHIRE HATHAWAY INC-CL B	18	O
responsible	BERKSHIRE HATHAWAY INC-CL B	18	O
for	BERKSHIRE HATHAWAY INC-CL B	18	O
overseeing	BERKSHIRE HATHAWAY INC-CL B	18	O
the	BERKSHIRE HATHAWAY INC-CL B	18	O
assessment	BERKSHIRE HATHAWAY INC-CL B	18	O
and	BERKSHIRE HATHAWAY INC-CL B	18	O
pricing	BERKSHIRE HATHAWAY INC-CL B	18	O
of	BERKSHIRE HATHAWAY INC-CL B	18	O
many	BERKSHIRE HATHAWAY INC-CL B	18	O
of	BERKSHIRE HATHAWAY INC-CL B	18	O
the	BERKSHIRE HATHAWAY INC-CL B	18	O
largest	BERKSHIRE HATHAWAY INC-CL B	18	O
and	BERKSHIRE HATHAWAY INC-CL B	18	O
most	BERKSHIRE HATHAWAY INC-CL B	18	O
complex	BERKSHIRE HATHAWAY INC-CL B	18	O
risks	BERKSHIRE HATHAWAY INC-CL B	18	O
ever	BERKSHIRE HATHAWAY INC-CL B	18	O
insured	BERKSHIRE HATHAWAY INC-CL B	18	O
and	BERKSHIRE HATHAWAY INC-CL B	18	O
as	BERKSHIRE HATHAWAY INC-CL B	18	O
a	BERKSHIRE HATHAWAY INC-CL B	18	O
result	BERKSHIRE HATHAWAY INC-CL B	18	O
generating	BERKSHIRE HATHAWAY INC-CL B	18	O
billions	BERKSHIRE HATHAWAY INC-CL B	18	O
of	BERKSHIRE HATHAWAY INC-CL B	18	O
dollars	BERKSHIRE HATHAWAY INC-CL B	18	O
of	BERKSHIRE HATHAWAY INC-CL B	18	O
capital	BERKSHIRE HATHAWAY INC-CL B	18	O
for	BERKSHIRE HATHAWAY INC-CL B	18	O
deployment	BERKSHIRE HATHAWAY INC-CL B	18	O
by	BERKSHIRE HATHAWAY INC-CL B	18	O
the	BERKSHIRE HATHAWAY INC-CL B	18	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	18	B-ORG
.	BERKSHIRE HATHAWAY INC-CL B	18	O

CHARLES	BERKSHIRE HATHAWAY INC-CL B	19	B-PERSON
T.	BERKSHIRE HATHAWAY INC-CL B	19	I-PERSON
MUNGER	BERKSHIRE HATHAWAY INC-CL B	19	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	19	O
age	BERKSHIRE HATHAWAY INC-CL B	19	B-DATE
95	BERKSHIRE HATHAWAY INC-CL B	19	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	19	O
has	BERKSHIRE HATHAWAY INC-CL B	19	O
been	BERKSHIRE HATHAWAY INC-CL B	19	O
a	BERKSHIRE HATHAWAY INC-CL B	19	O
director	BERKSHIRE HATHAWAY INC-CL B	19	B-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	19	O
Vice	BERKSHIRE HATHAWAY INC-CL B	19	B-TITLE
Chairman	BERKSHIRE HATHAWAY INC-CL B	19	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	19	O
the	BERKSHIRE HATHAWAY INC-CL B	19	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	19	B-ORG
's	BERKSHIRE HATHAWAY INC-CL B	19	O
Board	BERKSHIRE HATHAWAY INC-CL B	19	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
Directors	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
since	BERKSHIRE HATHAWAY INC-CL B	19	O
1978	BERKSHIRE HATHAWAY INC-CL B	19	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	19	O

Between	BERKSHIRE HATHAWAY INC-CL B	19	O
1984	BERKSHIRE HATHAWAY INC-CL B	19	B-DATE
and	BERKSHIRE HATHAWAY INC-CL B	19	I-DATE
2011	BERKSHIRE HATHAWAY INC-CL B	19	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	19	O
he	BERKSHIRE HATHAWAY INC-CL B	19	O
was	BERKSHIRE HATHAWAY INC-CL B	19	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	19	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	19	O
the	BERKSHIRE HATHAWAY INC-CL B	19	O
Board	BERKSHIRE HATHAWAY INC-CL B	19	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
Directors	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	19	O
Chief	BERKSHIRE HATHAWAY INC-CL B	19	B-TITLE
Executive	BERKSHIRE HATHAWAY INC-CL B	19	I-TITLE
Officer	BERKSHIRE HATHAWAY INC-CL B	19	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	19	O
Wesco	BERKSHIRE HATHAWAY INC-CL B	19	B-ORG
Financial	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	19	O
approximately	BERKSHIRE HATHAWAY INC-CL B	19	O
80	BERKSHIRE HATHAWAY INC-CL B	19	B-PERCENT
%	BERKSHIRE HATHAWAY INC-CL B	19	I-PERCENT
-owned	BERKSHIRE HATHAWAY INC-CL B	19	O
by	BERKSHIRE HATHAWAY INC-CL B	19	O
the	BERKSHIRE HATHAWAY INC-CL B	19	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	19	B-ORG
during	BERKSHIRE HATHAWAY INC-CL B	19	O
that	BERKSHIRE HATHAWAY INC-CL B	19	O
period	BERKSHIRE HATHAWAY INC-CL B	19	O
.	BERKSHIRE HATHAWAY INC-CL B	19	O

He	BERKSHIRE HATHAWAY INC-CL B	19	O
also	BERKSHIRE HATHAWAY INC-CL B	19	O
served	BERKSHIRE HATHAWAY INC-CL B	19	O
as	BERKSHIRE HATHAWAY INC-CL B	19	O
President	BERKSHIRE HATHAWAY INC-CL B	19	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	19	O
Wesco	BERKSHIRE HATHAWAY INC-CL B	19	B-ORG
Financial	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	19	I-ORG
